Bus_name,Bus_type,Start_time,End_time,Total_duration,Price,Seats_available,Ratings,Route_name,Route_link
UPSRTC - BRT0007,Ordinary Non AC Seater 2+3,19:40,04:00,08h 20m,INR 617,52 Seats available,3.3,Shahjahanpur (Uttar Pradesh) to Delhi,https://www.redbus.in/bus-tickets/shahjahanpur-to-delhi
UPSRTC - SJP0281,Ordinary Non AC Seater 2+3,19:45,03:05,07h 20m,INR 634,52 Seats available,3.3,Shahjahanpur (Uttar Pradesh) to Delhi,https://www.redbus.in/bus-tickets/shahjahanpur-to-delhi
UPSRTC - STD0163,Ordinary Non AC Seater 2+3,19:58,05:16,09h 18m,INR 582,52 Seats available,3.3,Shahjahanpur (Uttar Pradesh) to Delhi,https://www.redbus.in/bus-tickets/shahjahanpur-to-delhi
UPSRTC - STD0368,Ordinary Non AC Seater 2+3,20:01,04:40,08h 39m,INR 563,52 Seats available,3.3,Shahjahanpur (Uttar Pradesh) to Delhi,https://www.redbus.in/bus-tickets/shahjahanpur-to-delhi
UPSRTC - HDD0005,Janrath AC Seater 2+2,20:45,05:30,08h 45m,INR 839,36 Seats available,"3.3
15",Shahjahanpur (Uttar Pradesh) to Delhi,https://www.redbus.in/bus-tickets/shahjahanpur-to-delhi
UPSRTC - NCL0321,Ordinary Non AC Seater 2+3,20:51,05:25,08h 34m,INR 561,52 Seats available,3.3,Shahjahanpur (Uttar Pradesh) to Delhi,https://www.redbus.in/bus-tickets/shahjahanpur-to-delhi
UPSRTC - SJP0286,Ordinary Non AC Seater 2+3,21:00,04:20,07h 20m,INR 634,52 Seats available,3.3,Shahjahanpur (Uttar Pradesh) to Delhi,https://www.redbus.in/bus-tickets/shahjahanpur-to-delhi
UPSRTC - AWD0224,Shatabdi AC Seater 2+2,21:15,05:00,07h 45m,INR 812,34 Seats available,3.3,Shahjahanpur (Uttar Pradesh) to Delhi,https://www.redbus.in/bus-tickets/shahjahanpur-to-delhi
UPSRTC - STD0144,Ordinary Non AC Seater 2+3,21:28,06:30,09h 02m,INR 563,52 Seats available,3.3,Shahjahanpur (Uttar Pradesh) to Delhi,https://www.redbus.in/bus-tickets/shahjahanpur-to-delhi
UPSRTC - GLA0141,Janrath AC Seater 2+2,21:35,05:05,07h 30m,INR 841,34 Seats available,"3.7
4",Shahjahanpur (Uttar Pradesh) to Delhi,https://www.redbus.in/bus-tickets/shahjahanpur-to-delhi
RS YADAV SMART BUS,Bharat Benz A/C Seater /Sleeper (2+1),22:45,05:55,07h 10m,INR 999,8 Seats available,"4.8
48",Shahjahanpur (Uttar Pradesh) to Delhi,https://www.redbus.in/bus-tickets/shahjahanpur-to-delhi
UPSRTC - KDN0003,Janrath AC Seater 2+3,19:00,03:25,08h 25m,INR 678,48 Seats available,"2.9
14",Kanpur (Uttar Pradesh) to Varanasi,https://www.redbus.in/bus-tickets/kanpur-to-varanasi
UPSRTC - VKS0050,Janrath AC Seater 2+3,21:50,05:50,08h 00m,INR 678,48 Seats available,"2.4
16",Kanpur (Uttar Pradesh) to Varanasi,https://www.redbus.in/bus-tickets/kanpur-to-varanasi
UPSRTC - CNT0027,Janrath AC Seater 2+3,22:29,07:13,08h 44m,INR 697,48 Seats available,"3.2
6",Kanpur (Uttar Pradesh) to Varanasi,https://www.redbus.in/bus-tickets/kanpur-to-varanasi
UPSRTC - CNT0072,Janrath AC Seater 2+3,23:28,07:30,08h 02m,INR 697,48 Seats available,"3.0
6",Kanpur (Uttar Pradesh) to Varanasi,https://www.redbus.in/bus-tickets/kanpur-to-varanasi
UPSRTC - JHD0040,Janrath AC Seater 2+3,23:59,07:40,07h 41m,INR 678,48 Seats available,3.3,Kanpur (Uttar Pradesh) to Varanasi,https://www.redbus.in/bus-tickets/kanpur-to-varanasi
Samay Shatabdi Travels Pvt Ltd,AC Sleeper (2+1),22:00,05:30,07h 30m,INR 849,7 Seats available,"3.4
246",Kanpur (Uttar Pradesh) to Varanasi,https://www.redbus.in/bus-tickets/kanpur-to-varanasi
SHREE MARUTIKRUPA TRAVELS AND CARGO,A/C Seater / Sleeper (2+1),00:05,06:35,06h 30m,555,9 Seats available,"1.2
15",Kanpur (Uttar Pradesh) to Varanasi,https://www.redbus.in/bus-tickets/kanpur-to-varanasi
UPSRTC - AZN0295,Ordinary Non AC Seater 2+3,15:46,23:25,07h 39m,INR 434,52 Seats available,3.3,Kanpur (Uttar Pradesh) to Bareilly (Uttar Pradesh),https://www.redbus.in/bus-tickets/kanpur-to-bareilly
UPSRTC - FZG0007,Ordinary Non AC Seater 2+3,16:30,00:30,08h 00m,INR 449,52 Seats available,3.3,Kanpur (Uttar Pradesh) to Bareilly (Uttar Pradesh),https://www.redbus.in/bus-tickets/kanpur-to-bareilly
UPSRTC - BND0029,Ordinary Non AC Seater 2+3,18:30,01:40,07h 10m,INR 449,51 Seats available,3.3,Kanpur (Uttar Pradesh) to Bareilly (Uttar Pradesh),https://www.redbus.in/bus-tickets/kanpur-to-bareilly
UPSRTC - LDR0133,Ordinary Non AC Seater 2+3,19:00,02:08,07h 08m,INR 449,52 Seats available,3.3,Kanpur (Uttar Pradesh) to Bareilly (Uttar Pradesh),https://www.redbus.in/bus-tickets/kanpur-to-bareilly
UPSRTC - LDR0136,Ordinary Non AC Seater 2+3,20:00,03:10,07h 10m,INR 449,52 Seats available,3.3,Kanpur (Uttar Pradesh) to Bareilly (Uttar Pradesh),https://www.redbus.in/bus-tickets/kanpur-to-bareilly
UPSRTC - BLY0094,Janrath AC Seater 2+2,22:01,05:01,07h 00m,INR 639,33 Seats available,"3.8
27",Kanpur (Uttar Pradesh) to Bareilly (Uttar Pradesh),https://www.redbus.in/bus-tickets/kanpur-to-bareilly
UPSRTC - PLB0044,Ordinary Non AC Seater 2+3,22:45,05:00,06h 15m,INR 442,52 Seats available,"2.3
5",Kanpur (Uttar Pradesh) to Bareilly (Uttar Pradesh),https://www.redbus.in/bus-tickets/kanpur-to-bareilly
UPSRTC - BLY0096,Janrath AC Seater 2+2,23:03,06:01,06h 58m,INR 639,36 Seats available,"3.9
36",Kanpur (Uttar Pradesh) to Bareilly (Uttar Pradesh),https://www.redbus.in/bus-tickets/kanpur-to-bareilly
Samay Shatabdi Travels Pvt Ltd,Bharat Benz A/C Sleeper (2+1),20:00,02:45,06h 45m,INR 1099,10 Seats available,"4.4
144",Kanpur (Uttar Pradesh) to Bareilly (Uttar Pradesh),https://www.redbus.in/bus-tickets/kanpur-to-bareilly
Mahalaxmi Travels,Bharat Benz A/C Seater /Sleeper (2+1),19:30,03:50,08h 20m,INR 1049,13 Seats available,"3.2
37",Kanpur (Uttar Pradesh) to Bareilly (Uttar Pradesh),https://www.redbus.in/bus-tickets/kanpur-to-bareilly
UPSRTC - STD0054,Ordinary Non AC Seater 2+3,16:00,02:45,10h 45m,INR 774,52 Seats available,3.3,Delhi to Sitapur (Uttar Pradesh),https://www.redbus.in/bus-tickets/delhi-to-sitapur
UPSRTC - STD0147,Ordinary Non AC Seater 2+3,16:00,03:51,11h 51m,INR 747,52 Seats available,3.3,Delhi to Sitapur (Uttar Pradesh),https://www.redbus.in/bus-tickets/delhi-to-sitapur
UPSRTC - SRG0229,Ordinary Non AC Seater 2+3,17:00,02:40,09h 40m,INR 716,52 Seats available,3.3,Delhi to Sitapur (Uttar Pradesh),https://www.redbus.in/bus-tickets/delhi-to-sitapur
UPSRTC - SBD0110,Pink Express AC Seater 2+2,19:01,04:45,09h 44m,INR 1005,41 Seats available,"3.7
6",Delhi to Sitapur (Uttar Pradesh),https://www.redbus.in/bus-tickets/delhi-to-sitapur
UPSRTC - AWD0240,Janrath AC Seater 2+3,20:02,05:30,09h 28m,INR 877,48 Seats available,"1.9
15",Delhi to Sitapur (Uttar Pradesh),https://www.redbus.in/bus-tickets/delhi-to-sitapur
UPSRTC - SBD0111,Pink Express AC Seater 2+2,21:31,06:45,09h 14m,INR 1005,40 Seats available,"1.9
9",Delhi to Sitapur (Uttar Pradesh),https://www.redbus.in/bus-tickets/delhi-to-sitapur
UPSRTC - STD0587,Janrath AC Seater 2+2,22:00,07:55,09h 55m,INR 1005,36 Seats available,3.3,Delhi to Sitapur (Uttar Pradesh),https://www.redbus.in/bus-tickets/delhi-to-sitapur
UPSRTC - SBD0116,Pink Express AC Seater 2+2,22:31,06:45,08h 14m,INR 1005,41 Seats available,"3.8
10",Delhi to Sitapur (Uttar Pradesh),https://www.redbus.in/bus-tickets/delhi-to-sitapur
RS YADAV SMART BUS,Bharat Benz A/C Seater /Sleeper (2+1),21:40,07:00,09h 20m,INR 799,21 Seats available,"4.5
164",Delhi to Sitapur (Uttar Pradesh),https://www.redbus.in/bus-tickets/delhi-to-sitapur
Blue Sky Tour and Travels,A/C Seater / Sleeper (2+1),22:15,07:45,09h 30m,INR 2199,3 Seats available,New,Delhi to Sitapur (Uttar Pradesh),https://www.redbus.in/bus-tickets/delhi-to-sitapur
UPSRTC - RAT0035,Ordinary Non AC Seater 2+3,22:10,01:45,03h 35m,INR 323,52 Seats available,3.3,Agra to Delhi,https://www.redbus.in/bus-tickets/agra-to-delhi
UPSRTC - ETD0017,Ordinary Non AC Seater 2+3,23:55,04:30,04h 35m,INR 324,52 Seats available,3.3,Agra to Delhi,https://www.redbus.in/bus-tickets/agra-to-delhi
NueGo,Electric A/C Seater (2+2),15:00,19:45,04h 45m,430,9 Seats available,"3.7
236",Agra to Delhi,https://www.redbus.in/bus-tickets/agra-to-delhi
Laxmi holidays,Bharat Benz A/C Seater /Sleeper (2+1),15:30,19:30,04h 00m,INR 409,7 Seats available,"4.4
7",Agra to Delhi,https://www.redbus.in/bus-tickets/agra-to-delhi
NueGo,Electric A/C Seater (2+2),16:00,20:40,04h 40m,335,25 Seats available,"4.0
261",Agra to Delhi,https://www.redbus.in/bus-tickets/agra-to-delhi
NueGo,Electric A/C Seater (2+2),16:30,21:05,04h 35m,335,40 Seats available,"4.2
77",Agra to Delhi,https://www.redbus.in/bus-tickets/agra-to-delhi
FlixBus,AC Seater (2+2),17:00,22:20,05h 20m,INR 356.25,16 Seats available,4.0,Agra to Delhi,https://www.redbus.in/bus-tickets/agra-to-delhi
NueGo,Electric A/C Seater (2+2),17:00,21:35,04h 35m,430,19 Seats available,"4.0
254",Agra to Delhi,https://www.redbus.in/bus-tickets/agra-to-delhi
Vijay Tour and Travels,Bharat Benz A/C Seater /Sleeper (2+1),22:30,02:40,04h 10m,540,34 Seats available,3.5,Agra to Delhi,https://www.redbus.in/bus-tickets/agra-to-delhi
Raj Kalpana Travels Pvt.Ltd,VE A/C Seater (2+2),17:15,21:45,04h 30m,INR 300,29 Seats available,3.9,Agra to Delhi,https://www.redbus.in/bus-tickets/agra-to-delhi
Raj Kalpana Travels Pvt.ltd.,Bharat Benz A/C Seater /Sleeper (2+1),17:30,21:00,03h 30m,INR 359,5 Seats available,"3.7
50",Agra to Delhi,https://www.redbus.in/bus-tickets/agra-to-delhi
NueGo,Electric A/C Seater (2+2),18:00,22:45,04h 45m,335,29 Seats available,"3.9
201",Agra to Delhi,https://www.redbus.in/bus-tickets/agra-to-delhi
UPSRTC - SRG0227,Ordinary Non AC Seater 2+3,19:14,02:40,07h 26m,INR 567,52 Seats available,3.3,Pilibhit to Delhi,https://www.redbus.in/bus-tickets/pilibhit-to-delhi
UPSRTC - RPD0020,Ordinary Non AC Seater 2+3,19:35,06:30,10h 55m,INR 533,52 Seats available,3.3,Pilibhit to Delhi,https://www.redbus.in/bus-tickets/pilibhit-to-delhi
UPSRTC - PLB0434,Ordinary Non AC Seater 2+3,20:19,03:28,07h 09m,INR 529,52 Seats available,3.3,Pilibhit to Delhi,https://www.redbus.in/bus-tickets/pilibhit-to-delhi
UPSRTC - PLB0049,Ordinary Non AC Seater 2+3,20:30,04:00,07h 30m,INR 529,52 Seats available,3.3,Pilibhit to Delhi,https://www.redbus.in/bus-tickets/pilibhit-to-delhi
UPSRTC - BLP0012,Ordinary Non AC Seater 2+3,21:05,04:40,07h 35m,INR 542,52 Seats available,3.3,Pilibhit to Delhi,https://www.redbus.in/bus-tickets/pilibhit-to-delhi
UPSRTC - PLB0372,Ordinary Non AC Seater 2+3,21:27,05:26,07h 59m,INR 529,52 Seats available,3.3,Pilibhit to Delhi,https://www.redbus.in/bus-tickets/pilibhit-to-delhi
UPSRTC - PLB0293,Ordinary Non AC Seater 2+3,22:01,05:35,07h 34m,INR 529,52 Seats available,3.3,Pilibhit to Delhi,https://www.redbus.in/bus-tickets/pilibhit-to-delhi
UPSRTC - GND0078,Ordinary Non AC Seater 2+3,22:22,07:00,08h 38m,INR 542,52 Seats available,3.3,Pilibhit to Delhi,https://www.redbus.in/bus-tickets/pilibhit-to-delhi
UPSRTC - GND0080,Ordinary Non AC Seater 2+3,22:32,07:30,08h 58m,INR 545,52 Seats available,3.3,Pilibhit to Delhi,https://www.redbus.in/bus-tickets/pilibhit-to-delhi
UPSRTC - PLB0002,Shatabdi AC Seater 2+2,23:00,06:00,07h 00m,INR 758,29 Seats available,"4.2
25",Pilibhit to Delhi,https://www.redbus.in/bus-tickets/pilibhit-to-delhi
UPSRTC - STD0080,Ordinary Non AC Seater 2+3,23:23,08:00,08h 37m,INR 517,52 Seats available,3.3,Pilibhit to Delhi,https://www.redbus.in/bus-tickets/pilibhit-to-delhi
UPSRTC - BLP0013,Ordinary Non AC Seater 2+3,23:35,06:00,06h 25m,INR 542,52 Seats available,3.3,Pilibhit to Delhi,https://www.redbus.in/bus-tickets/pilibhit-to-delhi
New Khaira Transport,A/C Seater / Sleeper (2+1),22:40,04:50,06h 10m,720,3 Seats available,"3.8
35",Pilibhit to Delhi,https://www.redbus.in/bus-tickets/pilibhit-to-delhi
New Khaira Transport,A/C Seater / Sleeper (2+2),21:00,06:00,09h 00m,INR 500,5 Seats available,"2.9
31",Pilibhit to Delhi,https://www.redbus.in/bus-tickets/pilibhit-to-delhi
New Khaira TPT,AC Sleeper (2+1),21:30,05:00,07h 30m,INR 1000,5 Seats available,"3.7
19",Pilibhit to Delhi,https://www.redbus.in/bus-tickets/pilibhit-to-delhi
Rahul Travels,AshokLeyland Stile A/C,21:45,05:00,07h 15m,INR 699,1 Seat available,"3.8
11",Pilibhit to Delhi,https://www.redbus.in/bus-tickets/pilibhit-to-delhi
New Khaira TPT,A/C Seater / Sleeper (2+2),22:00,05:15,07h 15m,INR 550,13 Seats available,"3.1
11",Pilibhit to Delhi,https://www.redbus.in/bus-tickets/pilibhit-to-delhi
