Bus_name,Bus_type,Start_time,End_time,Total_duration,Price,Seats_available,Ratings,Route_name,Route_link
APSRTC - 6284,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",18:30,21:30,03h 00m,INR 345,34 Seats available,"1.8
13",Kurnool to Hyderabad,https://www.redbus.in/bus-tickets/kurnool-to-hyderabad
APSRTC - 51606,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",19:00,23:20,04h 20m,INR 345,34 Seats available,"4.5
13",Kurnool to Hyderabad,https://www.redbus.in/bus-tickets/kurnool-to-hyderabad
APSRTC - 51136,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",20:00,00:20,04h 20m,INR 345,34 Seats available,"3.7
7",Kurnool to Hyderabad,https://www.redbus.in/bus-tickets/kurnool-to-hyderabad
APSRTC - 6569,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:00,02:17,04h 17m,INR 377,34 Seats available,"4.0
16",Kurnool to Hyderabad,https://www.redbus.in/bus-tickets/kurnool-to-hyderabad
APSRTC - 6424,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:15,02:30,04h 15m,INR 345,30 Seats available,"2.1
10",Kurnool to Hyderabad,https://www.redbus.in/bus-tickets/kurnool-to-hyderabad
APSRTC - 51026,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:30,02:20,03h 50m,INR 377,34 Seats available,"3.7
27",Kurnool to Hyderabad,https://www.redbus.in/bus-tickets/kurnool-to-hyderabad
APSRTC - 51452,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:35,02:35,04h 00m,INR 377,33 Seats available,"4.2
17",Kurnool to Hyderabad,https://www.redbus.in/bus-tickets/kurnool-to-hyderabad
APSRTC - 51056,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:45,02:05,03h 20m,INR 377,34 Seats available,"4.4
19",Kurnool to Hyderabad,https://www.redbus.in/bus-tickets/kurnool-to-hyderabad
APSRTC - 6411,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",23:00,03:15,04h 15m,INR 377,32 Seats available,"3.0
18",Kurnool to Hyderabad,https://www.redbus.in/bus-tickets/kurnool-to-hyderabad
APSRTC - 6440,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",23:00,03:10,04h 10m,INR 345,34 Seats available,"2.1
8",Kurnool to Hyderabad,https://www.redbus.in/bus-tickets/kurnool-to-hyderabad
NueGo,Electric A/C Seater (2+2),19:00,23:59,04h 59m,212,39 Seats available,"4.8
26",Kurnool to Hyderabad,https://www.redbus.in/bus-tickets/kurnool-to-hyderabad
Pooja Travels (Nagpur),Mercedes Benz A/C Sleeper (2+1),19:00,23:00,04h 00m,INR 980,4 Seats available,3.6,Kurnool to Hyderabad,https://www.redbus.in/bus-tickets/kurnool-to-hyderabad
Shree Savariya Travels & Transport,A/C Sleeper (2+1),19:30,23:30,04h 00m,INR 799,21 Seats available,3.3,Kurnool to Hyderabad,https://www.redbus.in/bus-tickets/kurnool-to-hyderabad
RAMK HOLIDAYS (GMRK TOURS AND TRAVELS),Bharat Benz A/C Sleeper (2+1),20:30,23:59,03h 29m,INR 699,35 Seats available,"3.5
5",Kurnool to Hyderabad,https://www.redbus.in/bus-tickets/kurnool-to-hyderabad
NS Travels,Non A/C Seater / Sleeper (2+1),23:45,04:30,04h 45m,INR 400,25 Seats available,"4.7
13",Kurnool to Hyderabad,https://www.redbus.in/bus-tickets/kurnool-to-hyderabad
